,Customer_ID,Age,Occupation,Monthly_Inhand_Salary,Total_EMI_per_month,Annual_Income,Amount_invested_monthly
5547,CUS_0x7e62,35,Developer,7406.729999999999,6664.0890080075005,88940.76,2818.784924565833
5548,CUS_0x7dec,19,Journalist,5764.76121625,618.21186615,72245.76,1078.0060834291667
5549,CUS_0xc4bc,37,Writer,2524.261667,69.2844669,28455.14,111.46831749416667
5550,CUS_0xbf94,40,Manager,13382.709999999997,388.0236416999999,159032.52,1347.9275585833332
5551,CUS_0x770a,35,Entrepreneur,2457.925,9788.92926635,29327.099999999995,963.2302992116665
5552,CUS_0xc323,33,Manager,3333.1799999999994,85.25108556,40550.16,173.902552095
5553,CUS_0xa00a,19,Writer,14960.25,1046.1759216416667,176295.0,2299.6267841272725
5554,CUS_0x3a39,39,Journalist,1622.668333,3381.5647796989997,18692.02,100.26920461333333
5555,CUS_0x6119,45,Scientist,1548.3008330000002,798.093378575,129809.80916666666,939.0213260774999
5556,CUS_0x2b61,41,Teacher,3025.568333,978.25,33606.82,112.31322411916666
5557,CUS_0x675c,30,Media_Manager,1450.13,1425.2695574108336,17905.56,74.40447335750001
5558,CUS_0x5f06,42,Doctor,706.295,6002.535070713334,69875.245,874.2339016783332
5559,CUS_0x563c,40,Mechanic,4877.03,2486.7709761916663,58416.36000000001,246.28827250916666
5560,CUS_0x7f4b,30,Accountant,2690.065,15.34406131,31920.78,941.8557552066667
5561,CUS_0x5471,29,Doctor,2811.215833,38.48182907,1491043.2074999998,169.37489197333332
5562,CUS_0x99b3,32,Entrepreneur,821.55125,42.54340334,7230.615000000001,50.14099562916667
5563,CUS_0x2c87,55,Journalist,2512.654167,3500.271337315,33103.85,144.52398913416667
5564,CUS_0x7058,32,Architect,1182.1023218333335,985.3319788716667,16276.325000000003,70.25678975083333
5565,CUS_0xa9e,37,Architect,6622.27,5254.576818441667,80247.24,1117.8639700683332
5566,CUS_0xc5cb,27,Journalist,2780.78,5962.806900918334,31113.36,152.29222150416666
5567,CUS_0x629c,50,Journalist,6696.176667000001,0.0,81254.12,255.47614760666667
5568,CUS_0x854f,17,Media_Manager,783.9991667,5183.801912180833,8963.99,2550.833811656667
5569,CUS_0x3bde,45,Journalist,2653.078333,52.92380656,504497.5283333333,944.020575335
5570,CUS_0x954e,31,Scientist,7912.3,0.0,95187.60000000002,302.2202604308333
5571,CUS_0x34be,30,Engineer,11104.69333,4418.990872816667,129800.32,1105.8901223866667
5572,CUS_0xad97,52,Scientist,3538.2825,3805.3476440775,44835.38999999999,1041.2103547025001
5573,CUS_0x6e61,19,Teacher,4031.883333,109.5558085,44806.6,1020.727630215
5574,CUS_0xb63c,19,Engineer,3525.918333,114.2710467,39503.02,208.1743216525
5575,CUS_0x9378,27,Media_Manager,732.9866667,2419.7120221258333,7055.84,49.39739845666667
5576,CUS_0x7e63,49,Mechanic,1766.880833,3152.499407965,18622.57,1732.4243702866668
5577,CUS_0x7e06,21,Musician,5532.503333,83.84218529,64662.04,285.51061176666667
5579,CUS_0xa67d,31,Teacher,1378.364167,48.91655728,16972.37,88.84686325666667
5580,CUS_0x17c3,22,Writer,11953.31,294.8831636,144423.72,474.4718846
5581,CUS_0xec4,53,Mechanic,2972.13,2461.7651039925,38041.56,167.30774241583333
5582,CUS_0xbdac,26,Writer,3015.803333,33.91419525,35913.64,991.3089477466666
5583,CUS_0x8eb6,38,Writer,876.82375,38.254822,14025.885,53.900346827499995
5584,CUS_0x4f4f,37,Architect,3450.6508330000006,87.96659057,40327.81,980.814861075
5585,CUS_0x5262,32,Developer,6562.305000000001,20020.239472213332,78339.66,2058.6496436818184
5586,CUS_0x40f9,46,Architect,10078.07,0.0,122364.84000000001,2083.6199848125
5587,CUS_0x6331,38,Lawyer,3083.893333,5353.583333333333,38554.72,183.87258262916666
5588,CUS_0x3da0,47,Journalist,5259.27,0.0,59775.24,277.2080250083333
5589,CUS_0x6cd4,43,Musician,2242.309764909091,154.72209045,1484740.4058333335,131.0106120825
5590,CUS_0x26d0,45,Writer,4955.475,761.1689501266666,56705.69999999999,1017.0843069224999
5591,CUS_0xc1e9,23,Scientist,3288.573721375,185.05836702,38535.5,165.75635832666669
5592,CUS_0xe2b,19,Journalist,997.6733333,5321.9100395324995,10172.08,74.77165427583334
5593,CUS_0x2479,44,Musician,668.93268101,999.1471936466666,8083.345,877.9379261825001
5594,CUS_0x3b89,20,Manager,1663.5875,63.15540655,17923.05,1762.5866825516666
5595,CUS_0xbcfc,27,Lawyer,2902.324167,46.4591139,36963.89,149.64181458333334
5596,CUS_0x437,48,Developer,8977.0375,79.4959716,105816.45,1249.6822502641667
5597,CUS_0xb4c4,53,Entrepreneur,2628.4750195,82.91998055,36064.74,121.62474076333332
5598,CUS_0x376b,25,Architect,6601.961666999999,943.5833333333334,81779.54,232.5680368766667
5599,CUS_0x251a,26,Mechanic,4802.0675,112.1915134,59112.81,230.62003899
5600,CUS_0x2226,32,Engineer,2972.708333,106.1040777,35300.5,1036.9533730083333
5601,CUS_0xb98f,44,Developer,7201.016667,163.0465911,82920.2,250.80901644999997
5602,CUS_0x9fa9,51,Entrepreneur,8347.966766599999,423.282845,102737.64,1150.7721090483333
5603,CUS_0x26aa,20,Journalist,4509.0,308.7622748,52104.0,274.18693547333334
5604,CUS_0x4771,36,Teacher,11992.32,585.8299976,144051.84,1248.7976662783333
5605,CUS_0x1869,31,Developer,2703.625833,0.0,30643.51,986.492352445
5606,CUS_0x218e,15,Accountant,1029.409167,2636.031294544167,14428.909999999998,888.8749055625
5607,CUS_0x109d,45,Writer,4377.0725,154.1724263,49140.87,142.42783473916666
5608,CUS_0x92c8,31,Manager,1662.675,25.28560558,16892.1,118.63375277181818
5609,CUS_0x1dc1,55,Musician,2471.523333,41.93027625,1488366.7566666668,955.3134940216668
5610,CUS_0xbdcf,41,Accountant,5414.975,2608.4897650558337,68291.7,1019.4652505441667
5611,CUS_0x4034,53,Doctor,2356.505,3144.8727889725,26766.06,148.90377235
5612,CUS_0x77ca,26,Lawyer,3473.995,180.6347829,40031.94,120.35115707166666
5613,CUS_0x5569,37,Scientist,8435.806667,3416.5906641416664,101565.68,243.44308464166667
5614,CUS_0x5bbc,27,Lawyer,8279.366667,53.59226292,97900.39999999998,1197.959672225
5615,CUS_0x619d,44,Doctor,2688.613333,109.3446515,32119.36,136.33684171833332
5616,CUS_0x6d35,38,Mechanic,5442.5722889,557.809705475,70058.88,1131.781900575
5617,CUS_0x43af,20,Architect,1737.84,6421.351407425834,18214.08,89.687161589
5618,CUS_0xdda,26,Engineer,1367.5625,45.94205730000001,14058.75,111.53847883499999
5619,CUS_0x59bd,41,Architect,1423.61,103.09732990000002,18823.32,907.9777699383334
5620,CUS_0xb59c,50,Scientist,2212.795539,232.2139238566667,28101.460000000003,144.12155265833334
5621,CUS_0xc4f2,33,Musician,2517.5425,106.63256640000002,26886.51,122.39894799666666
5622,CUS_0x820c,21,Developer,1706.5625,75.66762658,18642.75,101.34739454833334
5623,CUS_0x8c36,16,Engineer,1405.0901445,81.95599237916667,16437.83,930.2540910091667
5624,CUS_0x43b8,43,Engineer,5119.613333,274.9595753,59695.36000000001,1119.4085896958334
5625,CUS_0xc2bf,19,Entrepreneur,1428.046301,5582.485001078334,20138.87,108.04960111363636
5627,CUS_0xb9da,37,Entrepreneur,4870.1,113.96638890000001,59665.19999999999,156.88456088333334
5628,CUS_0x2452,17,Media_Manager,5626.853333,229.4222204,713544.5533333333,225.98675618416667
5629,CUS_0x879a,44,Manager,1990.439167,113.6460283,20957.27,97.65549912166667
5630,CUS_0x8892,31,Writer,5167.5475,109.39947690000001,374267.4391666667,283.0666754825
5631,CUS_0x2e97,47,Entrepreneur,2007.6033329999998,19.75971673,25759.24,936.3903871433332
5632,CUS_0xb017,42,Doctor,1288.896667,76.95304496,15766.76,86.0290300175
5634,CUS_0x756e,41,Mechanic,688.41375,33.01390638,8128.965,47.68110454083333
5636,CUS_0x7793,28,Journalist,3172.9025,0.0,35842.83,146.8402734425
5637,CUS_0x90f,28,Developer,5327.925,1552.308387133333,63455.1,219.0624780075
5638,CUS_0x66e5,20,Media_Manager,6007.078333,2971.13266365,71892.94,233.82686235299997
5639,CUS_0x6088,42,Developer,1721.527924090909,85.95677800833334,18668.09,949.6229694083332
5640,CUS_0x98f5,32,Accountant,2213.068333,80.47769164,30000.819999999996,941.8368716025001
5641,CUS_0x9533,40,Media_Manager,11572.00333,165.4837962,136812.04,328.5250509083333
5642,CUS_0xc10,18,Teacher,10572.06667,85.26475732,127464.8,385.64814980833336
5643,CUS_0x9081,22,Scientist,6072.946667,3733.3329287975,71507.36,1809.3819245558334
5644,CUS_0x1db4,38,Mechanic,9912.196667,4744.698565033334,2108507.413333333,1285.9696084749999
5645,CUS_0x3fcf,34,Mechanic,6161.794999999999,4476.319565333333,71565.54,344.283950275
5646,CUS_0x7837,43,Media_Manager,3042.636667,88.36118164,33343.64,197.77120646166668
5647,CUS_0x3102,43,Manager,3599.3466669999993,6577.083333333333,40612.16,1020.971652505
5648,CUS_0x2cab,41,Architect,4621.656667,79.91358365,58651.88,1047.9077316566666
5649,CUS_0xa347,19,Lawyer,1571.440833,44.78245156,17585.29,921.0788008166666
5650,CUS_0x42a5,45,Manager,1523.919167,48.62665810000001,15191.03,909.7482621066666
5651,CUS_0x604,17,Lawyer,5278.69,6415.58103075,65984.28,257.0754652983333
5652,CUS_0x3a57,39,Teacher,7113.515,4154.403234,83418.18,1891.922638133333
5653,CUS_0x5128,14,Entrepreneur,3120.315,87.05268918,36471.78,159.90724715333332
5654,CUS_0x68df,39,Developer,1442.873333,3569.5,20422.48,1730.6914205441665
5655,CUS_0x7341,36,Journalist,1613.148333,40.15058774,16633.78,101.86143493750001
5657,CUS_0x7e02,39,Lawyer,5801.65,263.0630388,903391.5666666665,309.8875565190909
5658,CUS_0x7aba,16,Journalist,2612.733333,88.99986636,31136.8,126.77223316583333
5659,CUS_0xa520,36,Musician,3292.968333,12422.172128508333,38555.62,965.2972795883334
5660,CUS_0x3bbe,30,Lawyer,8482.9675,60.56736079,102215.61,1118.8820162316667
5661,CUS_0xc6c7,53,Manager,7258.305955375,6255.7000338,85498.65,306.87581931666665
5662,CUS_0x8d60,34,Scientist,1089.562917,12.49941028,15330.755,888.5039008933333
5663,CUS_0x3c95,54,Developer,11661.24,5380.5,138806.88,457.4623601083333
5664,CUS_0x806c,41,Entrepreneur,4876.383333,108.993644,61228.6,1076.9783872083333
5665,CUS_0x47fe,22,Teacher,643.2428182111112,54.346252025000005,494869.52416666667,875.6142826808333
5666,CUS_0xa973,21,Mechanic,1795.2957186666667,6404.619347684999,20638.155,91.10849811666667
5667,CUS_0x689b,23,Mechanic,1587.71,59.6606957,1512849.1433333333,87.82008076250001
5668,CUS_0x4973,43,Teacher,923.2870833000001,21.86769179,12291.445,910.8725898408334
5669,CUS_0xadb2,42,Architect,10643.910115454546,1577.424328675,142001.12,602.902160175
5670,CUS_0x3a41,42,Musician,5237.473333,0.0,63473.68,1835.2553208375
5671,CUS_0x2c10,32,Engineer,4529.64,10022.931622416667,51715.68,192.0460483375
5672,CUS_0x805b,45,Journalist,3285.8583330000006,79.93901796,37618.3,159.04378777583335
5673,CUS_0x86f4,20,Architect,4783.6575,94.81682821,59923.88999999999,288.13111213166667
5674,CUS_0x82d,26,Scientist,771.645,2654.20191689,8167.740000000001,878.9392635691667
5675,CUS_0x5129,32,Scientist,4863.561667,24.21929847,57150.74,256.5654604041667
5676,CUS_0x61ec,23,Teacher,585.1220833,1424.4486062483331,8749.465,43.12913753916666
5677,CUS_0x15da,24,Doctor,10870.52333,5665.102779441666,127014.27999999998,439.33038709166664
5678,CUS_0x7955,33,Entrepreneur,3344.2381692000004,32.76555125,1125204.9558333333,256.98599828833335
5680,CUS_0x105c,55,Journalist,10596.8,6191.0500555,1763574.6333333335,2790.9086138833336
5681,CUS_0x6083,35,Lawyer,1604.337083,4718.578134223333,17572.045,94.56983307333333
5682,CUS_0xa7ab,23,Teacher,5667.536667,0.0,71010.44,281.5873926775
5683,CUS_0x1370,32,Writer,637.3871895272728,67.36034475083333,10216.36,876.3047756358333
5684,CUS_0x8cbe,39,Manager,5578.5966365,8440.32386085,76644.16,248.915956255
5685,CUS_0x5180,16,Scientist,3533.46,86.08896255,45245.52,193.45196263083332
5686,CUS_0xfb6,21,Accountant,3658.825833,0.0,42165.91,959.3874273749999
5687,CUS_0x5525,45,Doctor,6862.616667,0.0,80815.4,249.57444730083333
5688,CUS_0x59d0,47,Doctor,9933.29,6965.401175433333,120171.48,373.66047376333336
5689,CUS_0xc76,43,Mechanic,771.3045833,18.09524427,10227.655,1714.1851603641664
5690,CUS_0x39b2,29,Writer,7112.390000000001,198.1620763,81892.68,1150.7855930533333
5691,CUS_0x346d,33,Manager,3030.374167,42.4739898,36136.49,183.75545080416666
5692,CUS_0x9aef,47,Scientist,5497.448333,0.0,67361.38,177.9784597375
5693,CUS_0xb2b5,32,Mechanic,3898.4833330000006,954.0833333333334,43985.80000000001,182.05881852181818
5694,CUS_0x1d8d,22,Developer,1609.9843449999998,126.67852002500001,17137.57,946.4715564175
5695,CUS_0xc5aa,46,Manager,5902.578333,15571.25,1544475.2783333333,1861.3518304958332
5696,CUS_0x3948,29,Mechanic,6684.2725,91.17655185,80235.27,272.4853293175
5697,CUS_0x6dc9,15,Musician,1204.963333,5884.466050396666,17171.56,71.14124275916667
5698,CUS_0x5cc8,33,Entrepreneur,9899.033333,5510.612038837499,118080.39999999998,1159.590285795
5699,CUS_0x3b72,48,Manager,11114.11,7998.906899416666,134533.32,403.62472041666666
5700,CUS_0x3f1d,21,Musician,7478.580000000001,143.6363938,88434.96,2018.1845099666668
5701,CUS_0x1ebc,44,Manager,10230.33,0.0,122307.96,492.640977425
5702,CUS_0x504f,31,Media_Manager,1291.695,360.1420704083334,15548.340000000002,899.5480427283334
5703,CUS_0x9f95,26,Mechanic,7629.8375,0.0,93106.05,322.8080588958333
5704,CUS_0x2d7e,45,Journalist,7153.1,336.12637472500006,84673.2,1025.9949962808334
5705,CUS_0xa36e,49,Architect,3146.424167,117.2794841,36377.09,1759.1336809083332
5706,CUS_0x94cf,37,Entrepreneur,1237.526667,13.032938719999999,966206.5433333333,924.437960365
5707,CUS_0x879d,25,Manager,4479.4775,107.64691420000001,51557.73,229.20219227416666
5708,CUS_0x6fa7,34,Developer,8347.61,130.6197106,99403.32,354.899289175
5709,CUS_0x6cda,32,Writer,1470.215,22.914327940000003,16586.58,87.50174158583333
5710,CUS_0x799b,34,Engineer,1983.925833,1663.9502803191665,22007.11,920.9999814016668
5711,CUS_0xab9d,35,Musician,488.2654167,4470.443522558334,8391.185,1690.6653242216664
5712,CUS_0x2822,53,Entrepreneur,5520.261667,6195.1180480875,3461598.1999999997,1122.2225941666668
5713,CUS_0x67b1,47,Doctor,2747.8166670000005,0.0,34209.8,1026.7532047075001
5714,CUS_0xed4,19,Architect,7292.5525,3480.1671747625005,84738.63,1192.793955335
5715,CUS_0xc3c7,24,Entrepreneur,3322.491667,42.98560342,41153.9,159.07639748
5717,CUS_0xb975,53,Accountant,6301.5,3552.0571716675,1346306.4166666667,1177.5817573841666
5718,CUS_0x4c96,53,Teacher,8332.4025,146.7012526,99868.83,338.14271623916665
5719,CUS_0x4ef6,39,Scientist,2741.378333,3438.5464843416667,31372.539999999997,965.2656818675
5720,CUS_0x8fa7,29,Mechanic,1544.680833,35.90346971,20024.17,1746.6768188916667
5721,CUS_0x46b5,18,Entrepreneur,5035.436667,933.1867834666667,62717.24,153.27985047916667
5723,CUS_0x27c2,15,Teacher,8050.185000000001,0.0,1994707.1183333332,1200.1216830058333
5724,CUS_0x6c65,28,Lawyer,5249.6975,70.05445943,563437.8391666667,1042.4554301833334
5725,CUS_0x1f66,19,Musician,5697.166667,0.0,67730.0,204.750542825
5726,CUS_0x552f,17,Architect,9717.936208,1514.1729608833332,132842.56,575.8336487583333
5727,CUS_0x6d54,26,Teacher,9459.686667,275.7179758,114224.24,436.7936465458333
5728,CUS_0x930a,42,Scientist,14647.12333,554.1672741,972779.3566666668,639.239308575
5729,CUS_0x5e28,19,Entrepreneur,7411.243333,1439.9585651,87746.92,288.84758565833334
5730,CUS_0xab7d,49,Architect,5041.851667,36.11027678,428012.45166666666,245.9356151775
5731,CUS_0x5e9d,42,Developer,1131.460417,13.70987958,1088461.8145833334,84.00392761083334
5732,CUS_0x3d58,41,Teacher,8264.2075,2396.5,95846.49,396.70608562333337
5733,CUS_0xad6d,29,Journalist,3627.366667,53.584504360000004,42316.4,1049.0449609666666
5734,CUS_0xb39f,43,Developer,1804.031667,34.45954512,18648.38,1763.045368635
5735,CUS_0x962b,22,Mechanic,11879.53667,553.5518785,1603114.82,1098.9237778
5736,CUS_0x57da,40,Accountant,2615.258333,115.2068732,31407.099999999995,964.4392484233334
5737,CUS_0x99e5,29,Manager,769.2766667,5949.700696135001,9183.32,49.76750624333334
5738,CUS_0x9b80,24,Journalist,2547.279167,58.00291414,31227.349999999995,152.12724957083333
5739,CUS_0x7ac9,43,Journalist,893.8820833,27.46489101,10462.585,66.743175799
5740,CUS_0x1c3b,39,Media_Manager,6703.094999999999,171.99873549999998,79357.14,1034.9965068025
5741,CUS_0x9b22,31,Architect,7323.7725,183.6890271,88533.27,1005.8458925775
5742,CUS_0x584a,55,Scientist,3333.651667,25.6641357,39487.82,958.7847838283333
5743,CUS_0x79d9,38,Entrepreneur,1808.594642222222,6847.373664606667,19010.58,80.8936200025
5744,CUS_0xaa14,42,Engineer,2844.926667,45.785839970000005,33287.12,123.56723869166666
5745,CUS_0x9d23,35,Engineer,2208.890833,18.46866243,25042.69,145.2884082475
5746,CUS_0x6032,18,Media_Manager,581.6595833,4482.165697353334,125733.17208333335,867.3860246025001
5747,CUS_0x4424,15,Architect,8836.516667,323.443243,119145.43333333333,312.48894459166667
5748,CUS_0x65d0,31,Doctor,2526.54,6508.666666666667,27354.48,1784.4932220208332
5749,CUS_0x841f,32,Journalist,11276.98,193.88384170000003,135107.76,406.175595575
5750,CUS_0x8018,52,Mechanic,3752.5302272,319.65074240666667,49937.4,1021.1347124675
5751,CUS_0x3e32,29,Scientist,7471.1775,283.9462698,87902.13,2061.898814908333
5752,CUS_0xab43,31,Manager,1619.755833,38.9631883,20625.07,121.86097013833334
5753,CUS_0x3713,42,Developer,8506.34,155.58333333333334,99340.08,1095.8424664058332
5754,CUS_0x821a,26,Engineer,10049.4775,200.3156921,122705.73,458.1592098575
5755,CUS_0x9398,54,Scientist,11053.54667,111.91332570000002,134790.56,339.04820278333335
5756,CUS_0x64d4,51,Accountant,1507.565,1222.5833333333333,14730.78,911.3015576958333
5757,CUS_0x6cb4,22,Doctor,9563.106837,660.808945525,114948.0,1156.307716475
5758,CUS_0x8d48,26,Developer,1149.1275,24.05878365,10813.53,80.3295747375
5759,CUS_0x537,42,Accountant,6580.7125,60.277781260000005,75776.55,995.7394914466668
5760,CUS_0x3f69,27,Journalist,1651.931667,59.19647163,18515.18,93.44086681083333
5762,CUS_0x2a15,37,Lawyer,7174.923333,218.8193142,1753330.3233333332,254.50887022749998
5763,CUS_0x9dc2,38,Engineer,4561.92,5065.503745891666,57227.04,146.2591898375
5764,CUS_0x4a82,46,Developer,1511.505833,117.26678650000001,21426.07,904.2628610191667
5765,CUS_0x8c68,20,Writer,806.7916667,53.05905221999999,7689.5,882.8378928791666
5766,CUS_0xa814,49,Accountant,12106.80333,215.3274884,143961.64,420.57104609
5767,CUS_0x4596,50,Accountant,7485.26,0.0,89427.12,1028.0803103733333
5768,CUS_0x968a,42,Lawyer,1498.34875,6120.165771088334,18280.185,112.62689834666666
5769,CUS_0x2f7a,37,Entrepreneur,6290.295,0.0,77883.54,1145.6466776166665
5770,CUS_0x6f91,42,Engineer,431.0454167,25.564884880000005,7020.545000000001,27.332002863333333
5771,CUS_0x510f,50,Writer,3002.2283330000005,82.98423268,39398.74,203.9777398425
5772,CUS_0xbbda,50,Manager,5889.7328886,367.5693336,72099.14,299.2400992
5773,CUS_0x86c0,20,Scientist,1381.8596371111112,89.61779159166667,14273.35,81.52314488333333
5774,CUS_0x92e5,54,Accountant,5574.54,55.21913469,63402.48,1110.4061895966668
5775,CUS_0x33bf,40,Lawyer,12872.731423333333,271.0658107166667,155673.16,1206.0417646666667
5776,CUS_0x9000,23,Mechanic,986.3270833000001,17.60819157,10503.925,57.72478144083334
5777,CUS_0x92ff,26,Mechanic,7356.2525,100.415822,88215.02999999998,221.01174397416665
5778,CUS_0xa614,28,Scientist,1336.415833,88.56159526,18184.99,92.97534950083333
5779,CUS_0x780c,26,Lawyer,4177.7975,168.286096,49125.57,1005.52563275
5780,CUS_0x1f8d,51,Entrepreneur,9336.4125,4650.509409166666,109600.95,407.8504328833333
5781,CUS_0xc249,55,Doctor,2279.810833,50.04247096999999,24057.73,1766.0687820266667
5782,CUS_0x8d22,54,Accountant,1106.003333,0.0,16476.04,67.72281551083334
5783,CUS_0xb03b,42,Entrepreneur,1770.481667,56.84102936,18869.78,923.9503817658333
5784,CUS_0x6b7,31,Lawyer,1537.053333,3568.7763497808332,19632.64,91.69612151416668
5785,CUS_0x2b73,36,Entrepreneur,1621.661667,96.95386319,17263.94,1090.786306412
5786,CUS_0xb38d,39,Teacher,1594.149167,6410.683369988333,18409.79,123.32744687333333
5787,CUS_0x2709,37,Engineer,5886.733333,118.348636,67556.8,272.54392685166664
5788,CUS_0xa075,30,Accountant,3480.0175000000004,111.20931079999998,42900.21,1064.255014048182
5789,CUS_0x872f,19,Doctor,2484.6433558,35.30866107,31041.460000000003,126.60680385166667
5790,CUS_0x6a79,23,Lawyer,14293.403329999997,9430.452897058332,173668.84,1272.279104425
5791,CUS_0xac5d,26,Writer,7650.346667000001,299.497486,1629614.8966666667,248.36319602333333
5792,CUS_0xad53,37,Lawyer,5571.495,56.89300216,64829.94,1176.4621832454545
5793,CUS_0x11b1,28,Lawyer,2689.6525,22.795396120000003,34819.83,152.68846226333332
5794,CUS_0x3260,40,Accountant,1029.115417,371.8198937716666,10897.385,63.74546794666667
5795,CUS_0x26bf,37,Lawyer,5903.333141181818,464.69517625,77631.28,231.23455703083334
5797,CUS_0x56f1,36,Mechanic,1609.9025,0.0,18910.83,100.38561556999998
5798,CUS_0x6a9e,35,Entrepreneur,5908.103333,247.9727698,69601.24,300.48095600666664
5799,CUS_0x3525,24,Journalist,1682.5793718888888,11268.198494533333,20324.355,929.4636776091667
5800,CUS_0x7f9c,32,Developer,3209.361667,46.376753439999995,35452.34,135.38294537083334
5801,CUS_0x4999,33,Accountant,1769.51,6894.332254085833,1856533.7766666666,936.258682275
5802,CUS_0x2353,26,Architect,2394.468333,5681.2737218175,31937.62,125.69308181416666
5803,CUS_0x584b,27,Accountant,7870.8175,1404.49016366,92565.81,297.10159278833333
5804,CUS_0x2788,49,Writer,8167.05,124.33994360000001,97164.60000000002,348.6078763441667
5805,CUS_0x631e,16,Lawyer,11034.03667,500.3415070833333,129780.44,1267.0736307700001
5806,CUS_0x463,18,Teacher,11490.65667,10707.522832916666,140875.88,504.1328370416666
5807,CUS_0x9650,23,Accountant,1462.1302070909092,34.987374767666665,16827.645,104.71452173583333
5808,CUS_0xf30,29,Journalist,6509.869999999999,56.98919005,81610.44,419.40022758083336
5809,CUS_0x7ed8,17,Manager,5615.990866,373.4161073,68380.02,217.720835825
5810,CUS_0x727e,44,Teacher,1450.6041670000002,0.0,19675.25,928.3639007041666
5811,CUS_0x51a4,21,Engineer,4743.166667,329.3984894,56390.0,4302.0611815816665
5812,CUS_0xb168,55,Accountant,3160.961667,81.21272918,39323.54,974.0620135841667
5813,CUS_0x1542,43,Engineer,5991.68,2222.95616425,70580.16,1132.7703930750001
5814,CUS_0x434c,41,Doctor,7448.0325,101.20594569999999,564557.9408333333,222.71732483416667
5815,CUS_0x901c,20,Engineer,1383.084167,50.872627310000006,15577.01,912.2134529808335
5816,CUS_0x315f,54,Mechanic,3347.86,89.81563465,41794.32,160.06461707583333
5817,CUS_0x3d42,14,Engineer,5643.833333,138.76814804166665,70582.0,1866.9835714633334
5818,CUS_0xab56,54,Doctor,3269.633733666667,7214.7667691208335,43609.13,975.6087952058333
5819,CUS_0x40bd,53,Architect,9398.6,183.68491559999998,110443.2,1095.19426879
5820,CUS_0x5ef2,20,Architect,1246.746667,20.93658105,17804.96,87.024512415
5821,CUS_0xc2a7,25,Developer,3467.946667,58.67403813000001,39323.36,195.10681294999998
5823,CUS_0x78e9,24,Developer,3934.7050000000004,250.366653,43904.46,198.91702299666667
5824,CUS_0x5749,14,Writer,3054.2900689999997,128.4867666475,35374.6,189.66296948166666
5825,CUS_0x752c,37,Media_Manager,8120.36,224.23797249999998,99952.32,1139.1476734
5826,CUS_0x90e2,40,Architect,1989.421667,6229.123637486667,27377.06,88.89599962083334
5827,CUS_0x8800,35,Scientist,1241.935,63.78234222,599391.1183333333,68.81552913
5828,CUS_0xbc0e,44,Manager,1300.592917,0.0,16231.115,76.04636504416666
5829,CUS_0x30bd,51,Media_Manager,1520.288333,60.042791740000006,20199.46,104.06038497333333
5830,CUS_0x43fd,23,Mechanic,6140.668333,929.2596384183333,71096.02,167.86611033833333
5831,CUS_0x6779,16,Developer,1696.516667,4941.79428894,20394.2,97.13592642416667
5832,CUS_0x2958,19,Teacher,11053.1625,4137.603573150001,130045.95,1527.85840645
5834,CUS_0x1c57,45,Engineer,5717.384999999999,164.2113668,66940.62,1116.2261269408334
5835,CUS_0x3b20,53,Journalist,3355.825833,68.45114592,36849.91,157.59270300833333
5836,CUS_0x50d5,19,Engineer,5236.785,40.39552173,1104306.0516666665,237.67176553000002
5837,CUS_0x883b,44,Mechanic,1300.04875,6490.024537452834,19092.585,67.51842038166667
5838,CUS_0x6ba2,39,Mechanic,1855.8075,58.42224632,20877.69,917.3662230599999
5839,CUS_0x5b41,22,Architect,2979.326667,46.85805209,2024227.3433333335,968.8250537991668
5840,CUS_0x2fb7,15,Lawyer,5883.703333,9964.333645141667,71480.44,311.8410508941667
5841,CUS_0x44b9,54,Lawyer,1695.9725,12669.722934233332,20867.67,883.0249587558334
5842,CUS_0x460f,33,Writer,5998.613333,4901.054185675,73615.36,238.10349872333333
5843,CUS_0x165a,36,Architect,4510.75617,154.72882248,56831.76,1098.4581202791667
5844,CUS_0x7032,31,Doctor,2947.600833,14929.333333333334,778646.3591666667,1002.767604625
5845,CUS_0xa79,45,Architect,6633.403333,7287.888529749999,80392.84,251.81556672916668
5846,CUS_0x416,25,Musician,1703.1216669999997,1196.1608368741665,17641.46,944.0583291833333
5847,CUS_0x8a1,33,Musician,2709.1,43.28898385,94420.43333333333,1799.150319599167
5848,CUS_0x5f1b,31,Scientist,1786.268333,135.9630381,19167.22,125.31460053916668
5849,CUS_0x3767,48,Mechanic,11007.6975,208.3674164,130832.37,457.9203419666667
5850,CUS_0xbc56,55,Scientist,9859.615,229.88352799999998,117955.38,426.86442612083334
5851,CUS_0x1821,18,Teacher,1092.104167,41.93568919,15157.25,59.153720387499995
5852,CUS_0x838a,51,Developer,2495.1125,55.61424997999999,30373.349999999995,110.40104556833334
5853,CUS_0x21c0,54,Media_Manager,1743.38,0.0,764997.5133333333,1754.96855366
5854,CUS_0xa9a2,24,Media_Manager,1776.331667,3495.134130615834,18735.98,141.72352276083333
5855,CUS_0xa84b,15,Manager,1944.2458330000002,6454.363391833333,24278.95,108.44904256666666
5856,CUS_0x4d03,27,Teacher,7463.322878800001,782.7280845416667,88400.97000000002,1100.1429218916667
5857,CUS_0x1e8d,23,Doctor,2561.883333,8692.534762391666,29146.599999999995,152.99950827083333
5858,CUS_0x7eb2,28,Manager,13246.61667,370.4485213,155911.4,1204.133747075
